atom_id,order_no,service_code,service_name,service_sequence,scene_overview_code,scene_overview_name,sop,vas_des,atom_status
600345,VASC000000301536,OSF8V1779,交接 Master BOL,1,NULL,NULL,步骤1：确认客户关联的出库单据信息 步骤2：打印2份客户上传的 Master BOL文件 步骤3：2份都交给司机签字（每页均需要签字），签字后 ①其中1份文件拍照回传，并仓库存档2周及以上 ②其中1份+Packinglist+PO BOL(若有) 一起装入信封并在信封上写Load Destination code ：#### 交给司机,NULL,CD
600480,VASC000000301629,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
600516,VASC000000301635,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
600861,VASC000000301812,OW01V1602,入库其他服务需求,1,20250407008,【入库】包裹类异常换商品标签上架,WI49769100 整单的A+包裹条码贴错了，需要整单到仓拦截，更换新入库单WI50566982包裹标签做上架，  不用辨识，全部一种产品，A+包裹条码盲贴。,NULL,CO
600930,VASC000000301842,OSF6V1597,单品拆分后上架（拆分为多个SKU）,1,INSTOCK_SPLIT_SKU,【库内】拆分SKU,仓库操作步骤：,,
603171,VASC000000302964,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
603201,VASC000000302973,OW01V1602,入库其他服务需求,1,2026042101,【入库】100%A+/A包裹包裹条码批量异常（需客户处理）,【背景】客户ID：20091793与客户ID：19934454同属于踏龙公司，订单号：WI50315857由于货代那边将部分标签错贴了商品编码：T-sku001856-Green的商品条码：M010000000010715912，现需将重新入库到入库单：WI50503327。,,
604326,VASC000000303027,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
603468,VASC000000303063,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603471,VASC000000303066,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603474,VASC000000303072,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603477,VASC000000303075,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603480,VASC000000303078,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603489,VASC000000303081,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603492,VASC000000303084,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603495,VASC000000303087,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603498,VASC000000303090,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603501,VASC000000303093,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603510,VASC000000303096,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603516,VASC000000303099,OSF8V1657,代理清关,1,【Outbound】Customs clearance agent,【出库】代理清关,打印附件的清关文件，交付尾程供应商，完成出库,NULL,CO
603612,VASC000000303165,OSF6V1603,库内其他服务需求,1,20260302,【入库】覆盖/清除标签,仓库操作步骤：,,
603624,VASC000000303171,OW01V1602,入库其他服务需求,1,20260622001,【入库】补贴包裹条码原单上架,WI50257203--EB0126061730491421,,
603630,VASC000000303174,OW01V1602,入库其他服务需求,1,20260622001,【入库】补贴包裹条码原单上架,WI50211098--EB0126061730491109,,
603633,VASC000000303177,OW01V1602,入库其他服务需求,1,20260622001,【入库】补贴包裹条码原单上架,WI50257114--EB0126061730490536,,
603879,VASC000000303213,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
603735,VASC000000303219,OSF6V1627,单品辨识（不开箱）,1,NULL,NULL,根据客户提供的辨识方法，在不拆单品外包装的情况下，仓库辨识单品数量/标签内容（含第三方商品标签）等差异并反馈,NULL,CO
603744,VASC000000303234,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603759,VASC000000303237,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603765,VASC000000303240,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603771,VASC000000303243,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603777,VASC000000303246,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603786,VASC000000303252,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603792,VASC000000303255,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603804,VASC000000303258,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603810,VASC000000303264,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603819,VASC000000303267,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603825,VASC000000303270,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603837,VASC000000303273,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603846,VASC000000303279,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603852,VASC000000303282,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603858,VASC000000303285,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603864,VASC000000303288,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603870,VASC000000303291,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603885,VASC000000303294,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603891,VASC000000303297,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603897,VASC000000303300,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
603957,VASC000000303321,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
603972,VASC000000303327,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
604131,VASC000000303378,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
604176,VASC000000303390,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
604245,VASC000000303411,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
604338,VASC000000303426,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
607458,VASC000000303444,OW01V1602,入库其他服务需求,1,20250407004,【入库】尺重/标签辨识后换标上架,背景：原上架单 WI49360111因重新下单原因单号与包裹条码不一致，仓库前期核实了异常，it同步也做了改数解绑了原单品条码与原入库单的关系，且原入库sku已做盘亏，现在需要根据当前箱码再把已上架未上架的商品都补贴包裹条码后重新上架。,,
604557,VASC000000303453,OSF6V1603,库内其他服务需求,1,20250407043,【库内】商品外观辨识+贴标上架,背景：库内已上M010000000006882470 -33件，存在贴错标签，需要仓库依据外箱印刷与贴winit商品标签进行核对后辨识，新单上,,
604473,VASC000000303468,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
604476,VASC000000303471,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
604542,VASC000000303486,OSF6V1603,库内其他服务需求,1,20250530002,清除标签,仓库操作步骤：,,
604575,VASC000000303522,OSF8V1620,Winit线下尾程服务,1,NULL,NULL,"""1、仓库/尾程SD报价；",,
604728,VASC000000303600,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
604752,VASC000000303612,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
604788,VASC000000303621,OSF6V1603,库内其他服务需求,1,20250407062,【库内】指定单品/库位商品更换标签上架,背景；基于上次VASC000000294009增值的拍照辨识结果客户提出需求。,,
604776,VASC000000303630,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
604794,VASC000000303633,OW01V1602,入库其他服务需求,1,NULL,NULL,,NULL,CD
604821,VASC000000303654,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
604848,VASC000000303660,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
604965,VASC000000303690,OSF6V1603,库内其他服务需求,1,20250407055,【库内】更换客制包装,仓库操作步骤：,,
604971,VASC000000303729,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
604977,VASC000000303732,OSF8V1655,补贴UN标签（仅自提出库）,1,NULL,NULL,1.按照客户提供的示例标签，使用仓库标签补贴；,,
604980,VASC000000303738,OW01V1602,入库其他服务需求,1,2026042101,【入库】100%A+/A包裹包裹条码批量异常（需客户处理）,【背景】VASC000000303033异常包裹直接上架，[海运整柜100%A+/A包裹]，不支持异常[B01E1615_包裹条码批量异常（需客户处理），B0102E21_包裹条码异常(需客户处理)]标准增值。,,
605022,VASC000000303759,OW01V1602,入库其他服务需求,1,[Warehouse] Package-level abnormalities Unpack and take product photos,【入库】包裹级异常开箱拍商品照片,仓库操作步骤：,,
605652,VASC000000303765,OW01V1594,上架前自提（无需WINIT打托）,1,NULL,NULL,1、补贴快递面单,,
605343,VASC000000303912,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
605514,VASC000000303981,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
605661,VASC000000304053,OW01V1602,入库其他服务需求,1,20250522001,【入库】指定商品拍照暂存,【背景】客户入库包裹标签弄错了，需要上架前拦截辨识。,,
605643,VASC000000304056,OSF8V1749,审核出库单,1,NULL,NULL,仅万邑通内部发起,NULL,CO
605685,VASC000000304083,OW01V1602,入库其他服务需求,1,20260302,【入库】覆盖/清除标签,仓库操作步骤：,,
605793,VASC000000304167,OSF6V1603,库内其他服务需求,1,20250530002,清除标签,【背景】共100箱，A+包裹外箱贴有电池标签，申请移除。,,
605910,VASC000000304203,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
605931,VASC000000304206,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606126,VASC000000304263,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606300,VASC000000304353,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606345,VASC000000304383,OSF6V1603,库内其他服务需求,1,【Library】Abnormal re-photographing,【库内】异常重新拍照,【背景】客户需确认异常包裹内部商品样式和粘贴条码、绑定的第三方商品条码内容。,,
606363,VASC000000304395,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606420,VASC000000304404,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
606411,VASC000000304413,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606435,VASC000000304422,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606588,VASC000000304425,OW01V1602,入库其他服务需求,1,20250407075,【入库】指定包裹拍照,仓库操作步骤：,,
606447,VASC000000304431,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606465,VASC000000304434,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606471,VASC000000304437,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606474,VASC000000304440,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
606501,VASC000000304443,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
606522,VASC000000304461,OSF6V1603,库内其他服务需求,1,20250407062,【库内】指定单品/库位商品更换标签上架,背景：VASC000000297048非标辨识异常的1件M010000000009484795需要换标；,,
606528,VASC000000304464,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
606546,VASC000000304470,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606729,VASC000000304494,OSF6V1603,库内其他服务需求,1,20250407043,【库内】商品外观辨识+贴标上架,【 背景】打包完成作废出库，产生了异常单EB0626061830539271、EB0626061830538503、EB0626061830538512 、EB0626061830538509 、EB0626061830538506、EB0626061830538455 打包完成后作废出库单（有商品增值），需要处理上架。,,
606612,VASC000000304497,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
606615,VASC000000304500,OSF8V1601,出库其他服务需求,1,20250407013,【出库】指定位置贴商品/包裹标签/快递面单,操作步骤：,,
606648,VASC000000304509,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
606696,VASC000000304512,OSF8V1601,出库其他服务需求,1,NULL,NULL,,NULL,CD
607029,VASC000000304536,OSF6V1647,货权转移（改数模式）,1,NULL,NULL,,NULL,CD
606993,VASC000000304551,OW01V1602,入库其他服务需求,1,20250430,【入库】“包裹条码批量异常（需客户处理）”辨识后补贴包裹标签上架,背景：,,
606948,VASC000000304563,OSF6V1820,Global Quote Shipping-非标卡派LTL/FTL询价,1,NULL,NULL,"""""""1、仓库/尾程SD报价； 2、客户若同意报价，仓库预约供应商出库""""""",NULL,CD
606969,VASC000000304569,OSF8V1755,出库内外箱补贴商品标签,1,NULL,NULL,EAN场景步骤1：拆开商品外箱 步骤2：核对外箱及彩盒上的条码 步骤3：若条码不一致，则需要用客户上传的标签文件覆盖EAN条码 步骤4：外箱和彩盒上不能出现除正确EAN条码以外的其他条码，若有其他条码请用白标覆盖  步骤5：完成后输入增值单品数量 透明计划场景步骤1：拆开商品外箱 步骤2：补贴商品透明计划标签 步骤3：商品封箱 步骤4：外箱上补贴对应的透明计划标签 内外箱透明计划标签需一致  步骤5：完成后输入增值单品数量,NULL,CO
606966,VASC000000304581,OSF6V1660,审计盘点,1,20250407039,【库内】审计盘点,仓库操作步骤：,,
607050,VASC000000304590,OSF6V1603,库内其他服务需求,1,20250407043,【库内】商品外观辨识+贴标上架,【背景】WI49809934 这个入库单有可能存在错装，需检查所有包裹是否错装。,,
607059,VASC000000304614,OSF6V1671,逆向取货,1,20250723,【尾程】Anker Crowfoots出库,仅收费，无需仓库操作,NULL,CO
607080,VASC000000304626,OSF6V1647,货权转移（改数模式）,1,【In-warehouse】Transfer of ownership of goods,【库内】货权转移,此类增值仅用于收费，IT系统改数，无需仓库实物流操作。仓库将增值单状态更新为“仓库已处理”。,NULL,CO
607149,VASC000000304641,OSF6V1603,库内其他服务需求,1,NULL,NULL,,NULL,CD
607092,VASC000000304644,OSF8V1620,Winit线下尾程服务,1,202512301,【尾程】winit线下尾程询价,"""1、仓库/尾程SD报价；",,
